index,id,title,authors,field,field_multi,is_AP,is_NA,community,four
1669,2502.05088v1,Nonlinear manifold approximation using compositional polynomial networks,Antoine Bensalah; Anthony Nouy; Joel Soffo,,,0,1,8,NA-only
1670,2502.05075v1,Discrepancies are Virtue: Weak-to-Strong Generalization through Lens of Intrinsic Dimension,Yijun Dong; Yicheng Li; Yunai Li; Jason D. Lee; Qi Lei,,,0,1,8,NA-only
1671,2502.05057v1,On modified Euler methods for McKean-Vlasov stochastic differential equations with super-linear coefficients,Jiamin Jian; Qingshuo Song; Xiaojie Wang; Zhongqiang Zhang; Yuying Zhao,,,0,1,13,NA-only
1672,2502.07808v1,Asymptotic modelling of a skin effect in magnetic conductors,Victor Péron,AP_NA,AP;NA,1,1,16,AP+NA
1673,2502.04947v1,Enriching continuous Lagrange finite element approximation spaces using neural networks,Hélène Barucq; Michel Duprez; Florian Faucher; Emmanuel Franck; Frédérique Lecourtier; Vanessa Lleras; Victor Michel-Dansac; Nicolas Victorion,AP_NA,AP;NA,1,1,6,AP+NA
1674,2502.04871v1,Finite volume element method for Landau-Lifshitz equation,Yunjie Gong; Rui Du; Panchi Li,AP_NA,AP;NA,1,1,27,AP+NA
1675,2502.04868v1,High-dimensional stochastic finite volumes using the tensor train format,Juliette Dubois; Michael Herty; Siegfried Müller,AP_NA,AP;NA,1,1,13,AP+NA
1676,2502.04821v1,A time-dependent inverse source problem for a semilinear pseudo-parabolic equation with Neumann boundary condition,K. Van Bockstal; K. Khompysh,AP_NA,AP;NA,1,1,25,AP+NA
1677,2502.04767v2,A symmetric boundary integral formulation for time-domain acoustic-elastic scattering,Tonatiuh Sánchez-Vizuet,AP_NA,AP;NA,1,1,16,AP+NA
1678,2502.04717v1,Adaptive Modified Weak Galerkin Method for Obstacle Problem,Tanvi Wadhawan,,,0,1,4,NA-only
1679,2502.04703v1,"Symbolic Regression of Data-Driven Reduced Order Model Closures for Under-Resolved, Convection-Dominated Flows",Simone Manti; Ping-Hsuan Tsai; Alessandro Lucantonio; Traian Iliescu,,,0,1,9,NA-only
1680,2502.04698v1,Rigorous Perturbation Bounds for the QX Decomposition for Centrosymmetric Matrices,Aamir Farooq; Rewayat Khan; Uzma Rani; M. Tariq Rahim,,,0,1,1,NA-only
1681,2502.04652v1,Dual Core-EP Generalized Inverse and Decomposition,Bibekananda Sitha; Jajati Keshari Sahoo; Nestor Thome,,,0,1,196,NA-only
1682,2502.04616v1,Energy dissipation law and maximum bound principle-preserving linear BDF2 schemes with variable steps for the Allen-Cahn equation,Bingyin Zhang; Hongfei Fu; Rihui Lan; Shusen Xie,,,0,1,9,NA-only
1683,2502.04605v1,Relative Entropy Methods for Calculating Committors,Gabriel Earle; Brian Van Koten,,,0,1,197,NA-only
1684,2502.04589v1,PASE: A Massively Parallel Augmented Subspace Eigensolver for Large Scale Eigenvalue Problems,Yangfei Liao; Haochen Liu; Hehu Xie; Zijing Wang,,,0,1,1,NA-only
1685,2502.04575v1,Complexity Analysis of Normalizing Constant Estimation: from Jarzynski Equality to Annealed Importance Sampling and beyond,Wei Guo; Molei Tao; Yongxin Chen,,,0,1,7,NA-only
1686,2502.04562v1,Mixture of neural operator experts for learning boundary conditions and model selection,Dwyer Deighan; Jonas A. Actor; Ravi G. Patel,,,0,1,6,NA-only
1687,2502.04273v1,Electrical Impedance Tomography for Anisotropic Media: a Machine Learning Approach to Classify Inclusions,Romina Gaburro; Patrick Healy; Shraddha Naidu; Clifford Nolan,,,0,1,31,NA-only
1688,2502.04142v1,Numerical moment stabilization of central difference approximations for linear stationary reaction-convection-diffusion equations with applications to stationary Hamilton-Jacobi equations,T. Lewis; X. Xue,,,0,1,29,NA-only
1689,2502.03937v1,Quantifying Correlations of Machine Learning Models,Yuanyuan Li; Neeraj Sarna; Yang Lin,,,0,1,198,NA-only
1690,2502.03921v1,Two-step parameterized tensor-based iterative methods for solving $\mathcal{A}_{*M}\mathcal{X}_{*M}\mathcal{B}=\mathcal{C}$,Ratikanta Behera; Saroja Kumar Panda; Jajati Keshari Sahoo,,,0,1,1,NA-only
1691,2502.03892v1,"A class of positive-preserving,energy stable and high order numerical schemes for the Poission-Nernst-Planck system",Waixiang Cao; Yuzhe Qin; Minqiang Xu,,,0,1,9,NA-only
1692,2502.03886v1,Adaptive Cross Approximation with a Geometrical Pivot Choice: ACA-GP Method,Vladislav A. Yastrebov; Camille Noûs,,,0,1,29,NA-only
1693,2502.03881v1,"Numerical Aspects of the Tensor Product Multilevel Method for High-dimensional, Kernel-based Reconstruction on Sparse Grids",Markus Büttner; Rüdiger Kempf; Holger Wendland,,,0,1,5,NA-only
1694,2502.03867v1,A necessary condition for the guarantee of the superiorization method,Kay Barshad; Yair Censor; Walaa Moursi; Tyler Weames; Henry Wolkowicz,,,0,1,7,NA-only
1695,2502.03847v1,Error estimates for full discretization by an almost mass conservation technique for Cahn--Hilliard systems with dynamic boundary conditions,Nils Bullerjahn,,,0,1,13,NA-only
1696,2502.03819v1,Interpolation and inverse problems in spectral Barron spaces,Shuai Lu; Peter Mathé,,,0,1,29,NA-only
1697,2502.03728v1,A high order correction to the Lax-Friedrich's method for approximating stationary Hamilton-Jacobi equations,T. Lewis; X. Xue,,,0,1,29,NA-only
1698,2502.03713v1,A discrete Perfectly Matched Layer for peridynamic scalar waves in two-dimensional viscous media,Yu Du; Yonglin Li; Jiwei Zhang,,,0,1,16,NA-only
1699,2502.03694v2,Improved high-index saddle dynamics for finding saddle points and solution landscape,Hua Su; Haoran Wang; Lei Zhang; Jin Zhao; Xiangcheng Zheng,,,0,1,19,NA-only
1700,2502.03672v1,Physically consistent predictive reduced-order modeling by enhancing Operator Inference with state constraints,Hyeonghun Kim; Boris Kramer,,,0,1,6,NA-only
1701,2502.03645v1,MNE: overparametrized neural evolution with applications to diffusion processes and sampling,Michael Lindsey,,,0,1,8,NA-only
1702,2502.03644v1,"Quasi-Monte Carlo Methods: What, Why, and How?",Fred J. Hickernell; Nathan Kirk; Aleksei G. Sorokin,,,0,1,7,NA-only
1703,2502.03611v2,An Efficient Quasi-Newton Method with Tensor Product Implementation for Solving Quasi-Linear Elliptic Equations and Systems,Wenrui Hao; Sun Lee; Xiangxiong Zhang,,,0,1,28,NA-only
1704,2502.03601v1,Local L2-bounded commuting projections using discrete local problems on Alfeld splits,Alexandre Ern; Johnny Guzman; Pratyush Potu; Martin Vohralik,,,0,1,4,NA-only
1705,2502.03446v1,Cheap and stable quadrature on polyhedral elements,Alvise Sommariva; Marco Vianello,,,0,1,20,NA-only
1706,2502.03327v1,Is In-Context Universality Enough? MLPs are Also Universal In-Context,Anastasis Kratsios; Takashi Furuya,,,0,1,199,NA-only
1707,2502.03322v1,An efficient end-to-end computational framework for the generation of ECG calibrated volumetric models of human atrial electrophysiology,Elena Zappon; Luca Azzolin; Matthias A. F. Gsell; Franz Thaler; Anton J. Prassl; Robert Arnold; Karli Gillette; Mohammadreza Kariman; Martin Manninger-Wünscher; Daniel Scherr; Aurel Neic; Martin Urschler; Christoph M. Augustin; Edward J. Vigmond; Gernot Plank,,,0,1,33,NA-only
1708,2502.03281v1,Efficient sampling approaches based on generalized Golub-Kahan methods for large-scale hierarchical Bayesian inverse problems,Elle Buser; Julianne Chung,,,0,1,21,NA-only
1709,2502.03265v1,A time adaptive multirate Quasi-Newton waveform iteration for coupled problems,Niklas Kotarsky; Philipp Birken,,,0,1,28,NA-only
1710,2502.03248v1,Practical Introduction to FEM with GMSH: A MATLAB/Octave Perspective,Victor Dominguez; Alejandro Duque,,,0,1,14,NA-only
1711,2502.03205v1,Multilevel Picard approximations for McKean-Vlasov stochastic differential equations with nonconstant diffusion,Ariel Neufeld; Tuan Anh Nguyen; Philipp Schmocker,,,0,1,13,NA-only
1712,2502.03204v1,Multivariate Rational Approximation via Low-Rank Tensors and the p-AAA Algorithm,Linus Balicki; Serkan Gugercin,,,0,1,1,NA-only
1713,2502.03157v1,A boundary-corrected weak Galerkin mixed finite method for elliptic interface problems with curved interfaces,Yongli Hou; Yi Liu; Yanqiu Wang,,,0,1,4,NA-only
1714,2502.03115v1,Comparison of 2D Regular Lattices for the CPWL Approximation of Functions,Mehrsa Pourya; Maïka Nogarotto; Michael Unser,,,0,1,5,NA-only
1715,2502.03091v1,Chiral rank-$k$ truncations for the multigrid preconditioner of Wilson fermions in lattice QCD,Travis Whyte; Andreas Stathopoulos; Eloy Romero,,,0,1,200,NA-only
1716,2502.03090v2,Gaussian Processes Regression for Uncertainty Quantification: An Introductory Tutorial,Jinglai Li; Hongqiao Wang,,,0,1,21,NA-only
1717,2502.03070v1,The bilinear Hessian for large scale optimization,Marcus Carlsson; Viktor Nikitin; Erik Troedsson; Herwig Wendt,,,0,1,9,NA-only
1718,2502.03068v1,Internal layer solutions and coefficient recovery in time-periodic reaction-diffusion-advection equations,Dmitrii Chaikovskii; Ye Zhang; Aleksei Liubavin,AP_NA,AP;NA,1,1,25,AP+NA
1719,2502.03018v1,Determine the point source of the heat equation with sparse boundary measurements,Qiling Gu; Wenlong Zhang; Zhidong Zhang,,,0,1,31,NA-only
1720,2502.03008v1,An energy stable and conservative multiplicative dynamical low-rank discretization for the Su-Olson problem,Lena Baumann; Lukas Einkemmer; Christian Klingenberg; Jonas Kusch,AP_NA,AP;NA,1,1,28,AP+NA
1721,2502.03006v1,An Augmented Backward-Corrected Projector Splitting Integrator for Dynamical Low-Rank Training,Jonas Kusch; Steffen Schotthöfer; Alexandra Walter,,,0,1,1,NA-only
1722,2502.02843v1,On Trimming Tensor-structured Measurements and Efficient Low-rank Tensor Recovery,Shambhavi Suryanarayanan; Elizaveta Rebrova,,,0,1,1,NA-only
1723,2502.02721v1,Randomized and Inner-product Free Krylov Methods for Large-scale Inverse Problems,Malena Sabaté Landman; Ariana N. Brown; Julianne Chung; James G. Nagy,,,0,1,1,NA-only
1724,2502.02718v1,Parametric Reduced Order Models for the Generalized Kuramoto--Sivashinsky Equations,Md Rezwan Bin Mizan; Maxim Olshanskii; Ilya Timofeyev,AP_NA,AP;NA,1,1,33,AP+NA
1725,2502.02704v1,A Parareal in time numerical method for the collisional Vlasov equation in the hyperbolic scaling,Tino Laidin; Thomas Rey,,,0,1,28,NA-only
1726,2502.02473v1,Parareal Algorithms for Stochastic Maxwell Equations Driven by Multiplicative Noise,Liying Zhang; Qi Zhang; Lihai Ji,,,0,1,13,NA-only
1727,2502.02303v1,Iterative Refinement and Flexible Iteratively Reweighed Solvers for Linear Inverse Problems with Sparse Solutions,Lucas Onisk; Malena Sabaté Landman,,,0,1,5,NA-only
1728,2502.02266v1,Integrability of weak mixed first-order derivatives and convergence rates of scrambled digital nets,Yang Liu,,,0,1,2,NA-only
1729,2502.02263v1,Asymptotic solution for three-dimensional reaction-diffusion-advection equation with periodic boundary conditions,Aleksei Liubavin; Mingkang Ni; Ye Zhang; Dmitrii Chaikovskii,AP_NA,AP;NA,1,1,25,AP+NA
1730,2502.02146v1,Inf-sup condition for Stokes with outflow condition,Malte Braack; Thomas Richter,AP_NA,AP;NA,1,1,201,AP+NA
1731,2502.02113v1,Mathematical analysis and numerical simulation of coupled nonlinear space-fractional Ginzburg-Landau equations,Hengfei Ding; Yuxin Zhang; Qian Yi,,,0,1,15,NA-only
1732,2502.02089v1,Implicit integration factor method coupled with Padé approximation strategy for nonlocal Allen-Cahn equation,Yuxin Zhang; Hengfei Ding,,,0,1,13,NA-only
1733,2502.02086v1,"Cyclic behavior of masonry barrel vaults strengthened through Composite Reinforced Mortar, considering the role of the connection with the abutments",Ingrid Boem; Natalino Gattesco,,,0,1,51,NA-only
1734,2502.01938v1,A Kolmogorov High Order Deep Neural Network for High Frequency Partial Differential Equations in High Dimensions,Yaqin Zhang; Ke Li; Zhipeng Chang; Xuejiao Liu; Yunqing Huang; Xueshuang Xiang,,,0,1,6,NA-only
1735,2502.01888v1,Randomized block-Krylov subspace methods for low-rank approximation of matrix functions,David Persson; Tyler Chen; Christopher Musco,,,0,1,1,NA-only
1736,2502.01859v1,Fully discrete analysis of the Galerkin POD neural network approximation with application to 3D acoustic wave scattering,Jürgen Dölz; Fernando Henríquez,,,0,1,33,NA-only
1737,2502.01851v1,Robust virtual element methods for 3D stress-assisted diffusion problems,Andres E. Rubiano,,,0,1,9,NA-only
1738,2502.01799v1,Strictly equivalent a~posteriori error estimators for quasi-optimal nonconforming methods,Christian Kreuzer; Matthias Rott; Andreas Veeser; Pietro Zanotti,,,0,1,4,NA-only
1739,2502.01418v1,Assessing the use of Diffusion models for motion artifact correction in brain MRI,Paolo Angella; Vito Paolo Pastore; Matteo Santacesaria,,,0,1,5,NA-only
1740,2502.01413v1,Numerical reconstruction of orders in coupled systems of subdiffusion equations,Yikan Liu,AP_NA,AP;NA,1,1,15,AP+NA
1741,2502.01397v1,Can message-passing GNN approximate triangular factorizations of sparse matrices?,Vladislav Trifonov; Ekaterina Muravleva; Ivan Oseledets,,,0,1,21,NA-only
1742,2502.01374v1,Towards Stable Second-Kind Boundary Integral Equations for Transient Wave Problems,Daniel Hoonhout; Carolina Urzúa-Torres,AP_NA,AP;NA,1,1,2,AP+NA
1743,2502.01368v1,A hybrid-dimensional Stokes--Brinkman--Darcy model for arbitrary flows to the fluid--porous interface,Linheng Ruan; Iryna Rybak,AP_NA,AP;NA,1,1,202,AP+NA
1744,2502.01358v1,Diffusion at Absolute Zero: Langevin Sampling Using Successive Moreau Envelopes,Andreas Habring; Alexander Falk; Thomas Pock,,,0,1,8,NA-only
1745,2502.01293v1,TT-LSQR For Tensor Least Squares Problems and Application to Data Mining *,Lorenzo Piccinini; Valeria Simoncini,,,0,1,1,NA-only
1746,2502.01148v1,A Discontinuous Galerkin Method for H(curl)-Elliptic Hemivariational Inequalities,Xiajie Huang; Fei Wang; Weimin Han; Min Ling,AP_NA,AP;NA,1,1,4,AP+NA
1747,2502.01130v1,Improved monolithic multigrid methods for high-order Taylor-Hood discretizations,Amin Rafiei; Scott MacLachlan,,,0,1,28,NA-only
1748,2502.00953v1,Partitioned solution strategies for coupled BEM-FEM acoustic fluid-structure interaction problems,Luis Rodríguez-Tembleque; José A. González; Antonio Cerrato,,,0,1,203,NA-only
1749,2502.00920v2,Extending the Lattice Boltzmann Method to Non-linear Solid Mechanics,Henning Müller; Erik Faust; Alexander Schlüter; Ralf Müller,,,0,1,14,NA-only
1750,2502.00918v1,Equilibrium Moment Analysis of Itô SDEs,David Sabin-Miller; Daniel M. Abrams,,,0,1,204,NA-only
1751,2502.00882v1,Worth Their Weight: Randomized and Regularized Block Kaczmarz Algorithms without Preprocessing,Gil Goldshlager; Jiang Hu; Lin Lin,,,0,1,1,NA-only
1752,2502.00778v1,An Efficient Implementation of Edge-Based Discretization without Forming Dual Control Volumes,Hiroaki Nishikawa,,,0,1,205,NA-only
1753,2502.07799v2,Simultaneous spatial-parametric collocation approximation for parametric PDEs with log-normal random inputs,Dinh Dũng,,,0,1,16,NA-only
1754,2502.00655v1,Parameter Choices for Sparse Multi-Parameter Regularization with the $\ell_1$ Norm,Qianru Liu; Rui Wang; Yuesheng Xu,,,0,1,7,NA-only
1755,2502.00614v1,A coupled finite and boundary spectral element method for linear water-wave propagation problems,Antonio Cerrato; Luis Rodríguez-Tembleque; José A. González; M. H. Ferri Aliabadi,,,0,1,52,NA-only
1756,2502.00609v1,Normal-normal continuous symmetric stress approximation in three-dimensional linear elasticity,Carsten Carstensen; Norbert Heuer,,,0,1,4,NA-only
1757,2502.00550v1,Muti-Fidelity Prediction and Uncertainty Quantification with Laplace Neural Operators for Parametric Partial Differential Equations,Haoyang Zheng; Guang Lin,,,0,1,6,NA-only
1758,2502.00540v1,Boundary element formulation of the Mild-Slope Equation for harmonic water waves propagating over unidirectional variable bathymetries,Antonio Cerrato; José A. González; Luis Rodríguez-Temblequer,,,0,1,52,NA-only
1759,2502.00533v1,Anderson acceleration of a Picard solver for the Oldroyd-B model of viscoelastic fluids,Duygu Vargun; Igor O. Monteiro; Leo G. Rebholz,,,0,1,1,NA-only
1760,2502.00503v2,A Novel Approach to the Initial Value Problem with a complete validated algorithm,Bingwei Zhang; Chee Yap,,,0,1,15,NA-only
1761,2502.00488v2,Learn Sharp Interface Solution by Homotopy Dynamics,Chuqi Chen; Yahong Yang; Yang Xiang; Wenrui Hao,,,0,1,6,NA-only
1762,2502.00452v1,Mass lumping and stabilization for immersogeometric analysis,Yannis Voet; Espen Sande; Annalisa Buffa,,,0,1,28,NA-only
1763,2502.00393v1,The multi-index Monte Carlo method for semilinear stochastic partial differential equations,Abdul-Lateef Haji-Ali; Håkon Hoel; Andreas Petersson,,,0,1,13,NA-only
1764,2502.00318v1,Sub-Sequential Physics-Informed Learning with State Space Model,Chenhui Xu; Dancheng Liu; Yuting Hu; Jiajie Li; Ruiyang Qin; Qingxiao Zheng; Jinjun Xiong,,,0,1,6,NA-only
1765,2502.00303v2,Representation of solutions of the one-dimensional Dirac equation in terms of Neumann series of Bessel functions,Emmanuel Roque; Sergii M. Torba,,,0,1,206,NA-only
1766,2502.00280v1,On the study of frequency control and spectral bias in Wavelet-Based Kolmogorov Arnold networks: A path to physics-informed KANs,Juan Daniel Meshir; Abel Palafox; Edgar Alejandro Guerrero,,,0,1,6,NA-only
1767,2502.00234v1,Fast Solvers for Discrete Diffusion Models: Theory and Applications of High-Order Algorithms,Yinuo Ren; Haoxuan Chen; Yuchen Zhu; Wei Guo; Yongxin Chen; Grant M. Rotskoff; Molei Tao; Lexing Ying,,,0,1,8,NA-only
1768,2502.00163v1,Multipoint stress mixed finite element methods for elasticity on cuboid grids,Ibrahim Yazici; Ivan Yotov,,,0,1,4,NA-only
1769,2502.00150v1,Optimal sensor placement under model uncertainty in the weak-constraint 4D-Var framework,Alen Alexanderian; Hugo Díaz; Vishwas Rao; Arvind K. Saibaba,,,0,1,21,NA-only
1770,2501.19214v1,A single-loop SPIDER-type stochastic subgradient method for expectation-constrained nonconvex nonsmooth optimization,Wei Liu; Yangyang Xu,,,0,1,7,NA-only
1771,2501.19210v1,Convergence of the micro-macro Parareal Method for a Linear Scale-Separated Ornstein-Uhlenbeck SDE: extended version,Ignace Bossuyt; Giovanni Samaey; Stefan Vandewalle,,,0,1,7,NA-only
